date,CLCI,CLDBI,CLLG,CLMFI,CLMI,CLMLP,CLTI
2023-09-20,1622.04,674.42,1783.6,596.75,1185.27,671.55,2013.43
2023-09-21,1610.47,667.24,1773.18,591.94,1194.13,669.45,2056.7
2023-09-22,1631.25,688.45,1801.39,601.73,1211.1,677.62,2073.89
2023-09-25,1612.77,695.21,1816.38,605.89,1220.29,683.65,2097.08
2023-09-26,1599.37,697.67,1810.64,605.98,1224.19,674.88,2113.46
2023-09-27,1591.34,709.48,1817.78,611.17,1230.37,685.09,2121.8
2023-09-28,1596.74,708.39,1833.1,613.34,1236.0,687.14,2133.84
2023-09-29,1608.47,711.99,1831.18,609.52,1231.29,687.72,2113.86
2023-10-02,1576.95,714.73,1783.54,598.24,1193.8,679.81,2020.75
2023-10-03,1540.99,704.75,1741.37,592.08,1177.53,666.73,2003.29
2023-10-04,1533.18,696.26,1702.13,581.27,1148.97,652.75,1937.13
2023-10-05,1543.53,715.96,1750.43,592.17,1201.18,658.27,2065.94
2023-10-06,1573.75,729.6,1767.45,605.16,1210.0,666.57,2063.5
2023-10-09,1586.36,730.08,1808.88,613.0,1237.67,675.88,2132.49
2023-10-10,1585.82,728.45,1835.02,612.35,1242.93,674.06,2142.73
2023-10-11,1574.53,732.51,1826.32,614.08,1248.85,674.95,2164.09
2023-10-12,1550.82,727.0,1822.32,613.6,1250.52,671.8,2183.05
2023-10-13,1579.54,729.95,1844.58,614.53,1267.07,670.37,2218.07
2023-10-16,1567.5,726.17,1856.37,615.39,1270.19,678.93,2231.15
2023-10-17,1565.08,745.19,1863.02,621.4,1282.56,681.46,2251.11
2023-10-18,1536.08,736.02,1855.99,614.99,1272.45,668.34,2237.49
2023-10-19,1503.36,719.7,1805.35,607.97,1250.95,664.32,2211.54
2023-10-20,1493.08,712.82,1816.01,603.96,1247.46,654.55,2206.02
2023-10-23,1480.79,693.0,1818.31,603.77,1243.7,654.87,2214.0
2023-10-24,1508.55,714.42,1833.49,611.16,1271.22,660.31,2270.23
2023-10-25,1501.54,701.13,1821.11,609.91,1268.99,658.55,2281.23
2023-10-26,1510.3,687.84,1814.74,607.58,1263.47,653.04,2274.45
2023-10-27,1479.92,680.47,1803.36,609.09,1275.1,647.53,2331.14
2023-10-30,1479.36,677.51,1785.64,606.31,1261.09,645.77,2294.83
2023-10-31,1462.66,676.1,1808.15,609.63,1266.83,645.93,2310.22
2023-11-01,1455.27,668.91,1845.53,620.05,1286.69,649.61,2363.7
2023-11-02,1510.87,685.8,1918.99,624.36,1306.7,647.04,2368.99
2023-11-03,1486.3,688.24,1905.78,628.52,1305.56,653.42,2374.75
2023-11-06,1460.49,688.43,1892.76,623.87,1293.43,649.6,2348.34
2023-11-07,1429.68,670.14,1848.61,611.34,1263.24,638.77,2293.75
2023-11-08,1400.11,659.57,1824.12,603.71,1245.39,629.91,2263.87
2023-11-09,1413.21,679.18,1819.56,600.28,1257.32,629.33,2286.02
2023-11-10,1403.92,677.03,1840.7,605.1,1264.86,630.38,2305.15
2023-11-13,1407.55,662.44,1868.61,610.7,1265.99,641.56,2310.5
2023-11-14,1491.66,680.25,1877.3,622.55,1282.34,656.03,2318.04
2023-11-15,1505.14,682.67,1865.37,621.06,1276.71,659.75,2299.26
2023-11-16,1469.67,683.71,1839.73,610.64,1259.7,652.74,2266.79
2023-11-17,1500.4,694.03,1882.24,624.2,1284.19,664.31,2309.47
2023-11-20,1477.22,698.6,1925.69,627.35,1292.29,666.95,2322.46
2023-11-21,1474.72,731.74,1884.93,625.67,1285.03,664.61,2287.66
2023-11-22,1473.12,732.18,1917.99,629.35,1294.72,666.67,2304.7
2023-11-23,1473.12,732.18,1917.99,629.35,1294.72,666.67,2304.7
2023-11-24,1486.22,756.8,1947.24,638.93,1316.8,682.43,2339.75
2023-11-27,1474.86,747.92,1928.68,640.24,1303.16,683.75,2312.66
2023-11-28,1465.75,746.35,1881.27,633.86,1278.06,683.03,2254.56
2023-11-29,1479.15,759.19,1872.4,637.76,1268.99,699.96,2214.21
2023-11-30,1512.84,781.12,1870.45,639.36,1273.87,693.4,2199.92
2023-12-01,1574.32,803.9,1899.43,649.66,1299.66,704.08,2233.91
2023-12-04,1579.81,791.83,1889.72,645.37,1286.64,702.52,2204.78
2023-12-05,1513.49,748.76,1863.8,638.55,1258.24,699.67,2179.28
2023-12-06,1496.3,738.49,1830.24,627.03,1245.16,695.63,2167.78
2023-12-07,1477.08,730.64,1791.54,623.56,1233.31,694.74,2157.84
2023-12-08,1485.03,735.93,1808.3,629.29,1240.64,698.13,2165.53
2023-12-11,1479.23,733.9,1771.86,623.67,1230.99,689.6,2153.15
2023-12-12,1461.36,753.62,1757.91,622.27,1219.43,687.25,2109.46
2023-12-13,1489.08,746.32,1802.47,635.76,1237.91,705.53,2148.07
2023-12-14,1531.15,758.83,1823.04,636.57,1247.19,729.25,2150.32
2023-12-15,1626.91,785.2,1851.37,643.37,1293.49,731.81,2241.16
2023-12-18,1628.11,787.46,1876.99,648.74,1309.38,727.3,2277.01
2023-12-19,1653.75,787.5,1913.04,660.94,1331.28,742.15,2323.8
2023-12-20,1654.91,783.07,1911.56,657.96,1323.95,740.11,2304.91
2023-12-21,1710.9,797.03,1943.2,674.02,1354.71,750.87,2360.55
2023-12-22,1769.24,812.16,1967.69,682.89,1380.26,753.12,2402.53
2023-12-25,1769.24,812.16,1967.69,682.89,1380.26,753.12,2402.53
2023-12-26,1707.75,799.91,1964.57,672.93,1349.1,747.2,2330.85
2023-12-27,1863.95,802.8,2057.81,761.77,1351.13,995.95,2300.02
2023-12-28,1843.59,808.41,2034.28,755.95,1339.49,996.0,2276.84
2023-12-29,1856.86,810.23,2033.08,756.76,1339.74,1008.83,2276.48
2024-01-01,1856.86,810.23,2033.08,756.76,1339.74,1008.83,2276.48
2024-01-02,1932.16,797.94,2072.42,764.61,1357.06,1023.17,2304.71
2024-01-03,2015.75,823.82,2107.04,786.75,1396.95,1060.19,2376.7
2024-01-04,2104.66,843.89,2130.61,798.29,1410.18,1072.95,2369.63
2024-01-05,2180.94,836.81,2162.51,821.57,1441.76,1099.82,2441.23
2024-01-08,2118.79,811.7,2147.71,812.05,1415.91,1091.82,2403.38
2024-01-09,2087.87,789.93,2131.77,814.84,1404.42,1114.7,2406.6
2024-01-10,2082.56,808.32,2095.97,813.23,1398.52,1114.19,2388.86
2024-01-11,2110.37,793.36,2067.59,817.24,1393.01,1108.09,2382.97
2024-01-12,2098.23,795.46,2088.63,827.82,1412.69,1114.82,2437.19
2024-01-15,2098.23,795.46,2088.63,827.82,1412.69,1114.82,2437.19
2024-01-16,2101.98,813.39,2046.35,826.79,1410.09,1111.73,2430.58
2024-01-17,2143.18,814.35,2062.09,838.67,1424.85,1131.53,2462.59
2024-01-18,2155.61,837.4,2068.33,847.43,1437.22,1144.29,2478.34
2024-01-19,2109.35,832.51,2066.1,853.15,1433.49,1147.03,2482.02
2024-01-22,2108.86,830.62,2059.84,848.56,1426.36,1130.62,2461.76
2024-01-23,2128.19,827.54,2070.31,843.52,1425.96,1124.66,2453.67
2024-01-24,2175.36,850.48,2099.11,852.86,1458.96,1127.42,2515.5
2024-01-25,2158.27,841.24,2089.1,852.42,1446.8,1119.95,2491.24
2024-01-26,2152.14,859.68,2096.15,862.75,1475.26,1139.44,2569.42
2024-01-29,2175.41,845.69,2066.52,854.36,1460.73,1126.28,2538.15
2024-01-30,2222.28,853.8,2080.56,867.93,1482.15,1144.42,2582.28
2024-01-31,2202.16,847.7,2036.87,862.13,1467.01,1137.59,2561.59
2024-02-01,2108.75,838.07,2036.84,852.92,1438.45,1118.33,2500.65
2024-02-02,2093.23,833.92,1982.26,845.95,1414.31,1125.81,2458.82
2024-02-05,2086.28,845.25,1944.73,836.03,1411.2,1118.32,2457.86
2024-02-06,2055.37,864.39,1963.98,831.74,1407.68,1120.21,2432.9
2024-02-07,2122.68,868.55,1944.93,835.58,1426.68,1125.54,2479.57
2024-02-08,2078.21,871.0,1937.39,841.58,1417.96,1140.58,2467.33
2024-02-09,2069.99,879.93,1914.78,837.92,1416.58,1138.06,2467.82
2024-02-12,2110.26,863.0,1950.51,856.57,1441.15,1165.05,2533.91
2024-02-13,2059.48,834.45,1909.18,844.11,1417.58,1141.42,2510.63
2024-02-14,2047.64,830.18,1935.22,850.59,1420.11,1163.54,2516.22
2024-02-15,2079.69,844.9,1953.03,884.81,1450.25,1184.31,2577.39
2024-02-16,2076.06,841.16,1948.14,885.04,1446.27,1186.72,2570.29
2024-02-19,2076.06,841.16,1948.14,885.04,1446.27,1186.72,2570.29
2024-02-20,2053.28,835.37,1925.02,876.33,1421.38,1184.41,2511.55
2024-02-21,2058.23,857.63,1943.33,893.38,1428.5,1201.96,2501.87
2024-02-22,2061.16,877.97,1926.65,883.57,1428.55,1213.49,2499.6
2024-02-23,2069.34,902.56,1922.45,888.87,1430.33,1216.8,2482.58
2024-02-26,2066.59,883.03,1908.59,891.72,1437.37,1203.25,2520.16
2024-02-27,2074.19,898.81,1885.54,883.46,1429.52,1188.67,2487.16
2024-02-28,2066.5,925.82,1904.22,891.86,1442.7,1196.36,2503.74
2024-02-29,2048.14,931.1,1883.49,893.11,1437.2,1200.33,2495.66
2024-03-01,2062.8,951.8,1900.45,897.66,1449.86,1198.45,2506.64
2024-03-04,1952.74,930.66,1859.79,883.97,1415.78,1179.15,2461.08
2024-03-05,1959.99,939.3,1886.88,885.73,1436.35,1174.92,2507.64
2024-03-06,2018.98,936.83,1908.1,910.46,1448.28,1244.3,2527.98
2024-03-07,2007.98,962.1,1917.63,932.99,1461.01,1302.1,2545.56
2024-03-08,1993.75,976.88,1919.41,952.4,1463.15,1357.55,2544.84
2024-03-11,1999.15,956.01,1926.86,950.97,1452.68,1359.59,2523.74
2024-03-12,2043.92,968.79,1979.88,962.19,1467.13,1387.08,2529.55
2024-03-13,1979.74,954.23,2003.06,949.54,1468.07,1355.44,2556.14
2024-03-14,1921.6,931.73,1995.62,933.59,1468.28,1332.82,2597.37
2024-03-15,1920.93,927.61,1982.28,921.77,1452.71,1323.66,2556.55
2024-03-18,1925.41,940.23,1976.99,933.23,1449.81,1342.86,2537.51
2024-03-19,1912.69,929.07,1990.81,931.04,1444.6,1329.33,2524.61
2024-03-20,1951.51,926.38,1993.25,938.95,1438.34,1320.55,2488.7
2024-03-21,1963.98,946.41,2004.66,943.66,1468.92,1325.77,2563.64
2024-03-22,1935.79,947.14,1984.13,936.96,1455.62,1319.76,2536.51
2024-03-25,1931.84,932.72,1973.29,942.22,1455.44,1341.05,2553.1
2024-03-26,1943.95,919.02,1959.73,931.62,1444.49,1325.67,2532.86
2024-03-27,1961.64,929.76,1975.13,932.3,1456.92,1324.45,2553.22
2024-03-28,1972.21,933.44,1995.33,934.77,1469.27,1327.62,2578.03
2024-03-29,1972.21,933.44,1995.33,934.77,1469.27,1327.62,2578.03
2024-04-01,1997.22,928.15,2021.8,940.29,1486.64,1319.47,2616.83
2024-04-02,1962.48,919.98,2029.82,937.59,1478.96,1313.85,2603.48
2024-04-03,2047.26,945.03,2072.71,944.26,1516.53,1330.27,2664.99
2024-04-04,2033.14,933.44,2041.66,930.5,1496.61,1313.75,2627.85
2024-04-05,2038.8,941.41,2046.0,931.55,1496.03,1326.58,2619.14
2024-04-08,2025.8,936.26,2037.88,921.04,1479.73,1318.22,2578.71
2024-04-09,1983.03,1012.05,2013.26,906.91,1476.37,1303.64,2531.92
2024-04-10,1997.78,1017.84,2024.96,911.84,1483.42,1315.73,2544.65
2024-04-11,2010.15,1025.86,2034.3,925.9,1513.25,1324.08,2620.8
2024-04-12,1949.91,1011.54,2004.6,910.71,1487.38,1309.39,2579.0
2024-04-15,1953.57,1012.01,1987.14,906.33,1477.44,1291.03,2550.83
2024-04-16,1951.86,1013.5,1991.89,909.31,1481.05,1301.21,2561.9
2024-04-17,1947.55,1016.6,2009.86,906.84,1482.74,1299.63,2561.39
2024-04-18,1928.84,1022.91,1994.73,899.31,1456.87,1296.46,2491.07
2024-04-19,1959.57,1015.99,2021.13,908.96,1473.49,1298.39,2524.76
2024-04-22,2016.69,1027.17,2036.82,915.19,1482.26,1315.27,2522.7
2024-04-23,2060.76,1047.18,2056.8,921.41,1503.07,1321.0,2553.16
2024-04-24,2039.93,1050.82,2037.08,928.5,1497.49,1332.58,2543.47
2024-04-25,2041.12,1065.68,2029.84,929.39,1512.85,1321.14,2580.65
2024-04-26,2145.29,1079.76,2047.87,944.24,1539.58,1347.09,2621.01
2024-04-29,2143.1,1075.85,2057.02,937.23,1540.12,1326.57,2615.53
2024-04-30,2163.3,1074.44,2048.3,935.02,1531.76,1333.69,2595.58
2024-05-01,2182.08,1080.21,2054.62,934.08,1527.94,1325.51,2571.77
2024-05-02,2151.09,1104.77,2080.18,952.25,1560.84,1343.76,2648.97
2024-05-03,2190.09,1110.19,2097.2,954.42,1571.61,1363.6,2665.5
2024-05-06,2210.84,1100.4,2103.27,947.33,1573.23,1338.25,2667.8
2024-05-07,2248.64,1143.71,2129.18,960.68,1595.83,1361.61,2687.35
2024-05-08,2307.48,1137.36,2168.33,982.08,1643.62,1378.07,2804.75
2024-05-09,2399.99,1148.81,2176.62,1006.22,1675.74,1395.53,2865.06
2024-05-10,2453.65,1140.12,2179.0,1005.83,1683.39,1388.29,2880.44
2024-05-13,2511.19,1143.14,2201.71,1014.41,1703.38,1416.74,2919.24
2024-05-14,2546.48,1137.1,2214.7,989.38,1719.19,1351.89,2956.47
2024-05-15,2540.69,1129.33,2236.74,985.54,1722.54,1349.82,2966.96
2024-05-16,2594.63,1156.42,2249.98,1006.55,1747.91,1378.35,3006.09
2024-05-17,2597.32,1164.32,2265.22,1008.12,1755.08,1391.66,3017.92
2024-05-20,2621.78,1174.77,2277.4,1029.94,1771.77,1422.56,3049.04
2024-05-21,2591.31,1181.71,2283.62,1038.13,1782.67,1428.76,3080.73
2024-05-22,2629.89,1119.82,2260.21,1029.68,1718.49,1415.09,2921.04
2024-05-23,2661.1,1120.02,2257.66,1022.62,1720.23,1406.95,2919.68
2024-05-24,2786.48,1150.04,2354.09,1044.0,1762.15,1464.57,2963.81
2024-05-27,2786.48,1150.04,2354.09,1044.0,1762.15,1464.57,2963.81
2024-05-28,2813.27,1154.11,2336.58,1044.36,1766.78,1458.7,2975.49
2024-05-29,2803.5,1147.83,2322.59,1034.5,1750.96,1442.98,2939.3
2024-05-30,2863.88,1157.2,2461.0,1049.98,1788.92,1467.82,2976.48
2024-05-31,2944.86,1156.47,2461.91,1056.57,1797.75,1491.81,2985.16
2024-06-03,2906.25,1149.49,2444.18,1048.69,1781.95,1492.43,2957.61
2024-06-04,2833.0,1135.36,2387.14,1038.01,1740.1,1489.74,2878.55
2024-06-05,2998.16,1155.35,2428.78,1065.66,1780.25,1554.87,2933.4
2024-06-06,2773.15,1121.66,2367.94,1046.93,1733.8,1533.09,2894.75
2024-06-07,2764.76,1107.53,2359.35,1033.76,1718.71,1518.56,2865.4
2024-06-10,2835.55,1103.2,2330.23,1044.11,1726.61,1536.56,2889.17
2024-06-11,2688.55,1070.61,2296.98,1039.59,1674.0,1546.49,2800.84
2024-06-12,2726.0,1090.73,2329.87,1046.71,1694.12,1546.26,2825.51
2024-06-13,2708.77,1087.08,2246.72,1014.17,1657.13,1482.32,2749.0
2024-06-14,2658.79,1045.54,2189.38,983.03,1602.36,1438.08,2645.92
2024-06-17,2684.45,1047.74,2240.37,991.1,1622.33,1462.35,2680.53
2024-06-18,2713.91,1049.34,2277.41,1007.2,1648.84,1490.78,2740.59
2024-06-19,2713.91,1049.34,2277.41,1007.2,1648.84,1490.78,2740.59
2024-06-20,2804.89,1087.77,2290.36,1013.03,1682.61,1511.42,2787.64
2024-06-21,2806.73,1071.03,2296.2,1012.41,1690.37,1498.53,2820.21
2024-06-24,2857.76,1068.58,2342.45,1019.56,1711.17,1517.26,2854.69
2024-06-25,2891.49,1069.41,2354.71,1026.24,1716.05,1518.72,2853.18
2024-06-26,2881.51,1085.47,2367.93,1021.03,1733.65,1494.12,2889.77
2024-06-27,2863.2,1087.85,2360.07,1027.64,1733.2,1511.34,2894.89
2024-06-28,2879.64,1083.76,2380.44,1030.35,1727.75,1535.59,2868.82
2024-07-01,2916.43,1106.28,2381.76,1031.49,1724.14,1538.14,2834.32
2024-07-02,2914.67,1105.21,2370.53,1035.9,1731.63,1549.85,2863.22
2024-07-03,2940.54,1115.71,2410.44,1041.04,1743.43,1543.05,2866.96
2024-07-04,2940.54,1115.71,2410.44,1041.04,1743.43,1543.05,2866.96
2024-07-05,2845.15,1077.09,2413.51,1018.61,1708.86,1527.9,2812.19
2024-07-08,2650.87,1055.02,2371.09,992.64,1661.92,1496.11,2750.21
2024-07-09,2668.91,1049.01,2385.36,988.58,1655.81,1506.48,2729.48
2024-07-10,2721.62,1061.05,2402.89,994.67,1667.89,1515.31,2738.01
2024-07-11,2636.33,1061.88,2366.9,1000.95,1650.39,1520.91,2716.73
2024-07-12,2554.33,1058.09,2309.28,990.17,1628.1,1506.35,2694.03
2024-07-15,2606.09,1054.51,2330.68,990.43,1642.24,1498.39,2717.75
2024-07-16,2627.28,1066.0,2344.04,1006.98,1657.6,1502.8,2742.11
2024-07-17,2607.96,1057.35,2331.17,1004.09,1639.72,1495.47,2701.54
2024-07-18,2540.84,1047.57,2306.55,991.94,1622.4,1478.38,2682.74
2024-07-19,2489.48,1037.75,2310.73,986.46,1621.37,1462.7,2699.51
2024-07-22,2560.34,1067.97,2350.35,1022.06,1681.05,1500.19,2828.01
2024-07-23,2581.42,1055.39,2383.83,1020.03,1684.09,1489.24,2825.87
2024-07-24,2530.37,1030.51,2337.62,954.99,1633.32,1467.14,2738.58
2024-07-25,2504.05,1007.97,2329.43,959.03,1609.68,1432.1,2678.53
2024-07-26,2478.87,1006.93,2333.17,953.7,1604.01,1425.56,2664.85
2024-07-29,2567.25,1008.72,2328.85,951.37,1620.7,1423.14,2698.09
2024-07-30,2557.53,987.93,2326.67,944.37,1620.89,1396.23,2714.78
2024-07-31,2640.92,992.0,2351.24,955.01,1644.07,1414.42,2752.94
2024-08-01,2562.73,960.58,2304.01,938.46,1604.89,1401.4,2695.97
2024-08-02,2511.2,933.96,2202.98,909.98,1547.29,1368.91,2592.9
2024-08-05,2497.0,905.46,2134.97,882.5,1500.8,1340.62,2504.41
2024-08-06,2553.55,930.43,2190.61,904.04,1538.13,1379.17,2568.1
2024-08-07,2541.45,931.08,2196.59,900.92,1530.61,1378.51,2543.6
2024-08-08,2559.83,931.89,2201.66,908.96,1542.06,1379.02,2567.23
2024-08-09,2529.25,929.58,2199.2,908.29,1537.14,1370.77,2561.7
2024-08-12,2562.15,950.14,2224.97,908.88,1559.31,1374.13,2597.88
2024-08-13,2583.56,956.13,2208.99,908.45,1554.34,1367.3,2575.32
2024-08-14,2580.16,947.56,2246.4,921.73,1565.08,1387.54,2599.99
2024-08-15,2577.6,949.27,2265.23,943.09,1587.73,1403.57,2660.07
2024-08-16,2576.48,949.58,2260.4,934.21,1585.58,1400.49,2657.89
2024-08-19,2736.26,955.23,2248.65,942.64,1600.82,1426.49,2667.42
2024-08-20,2726.14,956.63,2216.71,986.66,1585.5,1542.05,2634.37
2024-08-21,2675.66,956.88,2243.7,978.74,1585.14,1518.86,2633.19
2024-08-22,2638.37,945.91,2220.27,964.37,1564.3,1486.13,2595.08
2024-08-23,2608.05,951.15,2287.88,975.9,1584.27,1506.51,2632.17
2024-08-26,2621.99,980.03,2286.53,981.92,1597.67,1526.11,2659.72
2024-08-27,2635.52,979.69,2288.83,989.47,1596.87,1525.54,2649.58
2024-08-28,2594.87,954.09,2234.37,974.7,1562.13,1504.12,2592.72
2024-08-29,2560.64,974.52,2253.21,977.21,1568.89,1501.72,2598.47
2024-08-30,2581.76,976.8,2303.62,1000.83,1593.31,1544.76,2648.83
2024-09-02,2581.76,976.8,2303.62,1000.83,1593.31,1544.76,2648.83
2024-09-03,2468.89,937.54,2211.53,973.98,1519.75,1537.02,2512.44
2024-09-04,2471.27,931.99,2203.19,963.01,1507.98,1495.86,2482.28
2024-09-05,2431.87,929.15,2191.54,954.21,1498.76,1467.17,2469.45
2024-09-06,2385.79,904.85,2165.74,938.48,1479.93,1451.57,2453.62
2024-09-09,2386.07,915.21,2163.32,968.31,1484.79,1499.29,2458.29
2024-09-10,2370.04,894.48,2112.75,949.89,1457.81,1482.77,2417.16
2024-09-11,2496.51,914.2,2128.27,959.83,1486.97,1523.98,2459.11
2024-09-12,2526.12,928.34,2156.61,989.19,1515.17,1588.44,2518.52
2024-09-13,2514.59,937.02,2172.56,997.65,1520.75,1597.29,2523.55
2024-09-16,2533.81,955.85,2195.76,1011.28,1551.38,1611.03,2590.92
2024-09-17,2595.83,952.85,2239.39,1001.5,1565.48,1588.92,2606.24
2024-09-18,2579.23,955.79,2216.73,991.7,1558.8,1562.88,2598.8
2024-09-19,2664.6,987.83,2253.6,1020.36,1594.89,1631.14,2649.86
2024-09-20,2644.77,973.81,2212.46,1014.23,1552.17,1619.22,2543.4
2024-09-23,2749.93,980.12,2223.47,1053.73,1571.96,1714.38,2564.68
2024-09-24,2885.86,1033.35,2287.92,1065.14,1616.15,1712.25,2608.51
2024-09-25,2902.68,1033.42,2234.02,1070.22,1586.42,1757.6,2534.87
2024-09-26,2934.79,1059.25,2281.84,1087.6,1627.18,1763.8,2617.04
2024-09-27,2942.32,1050.68,2303.88,1083.57,1623.85,1768.28,2597.73
2024-09-30,3020.23,1063.03,2285.38,1075.35,1627.16,1751.92,2588.91
2024-10-01,2965.44,1049.96,2366.09,1074.23,1630.83,1745.07,2589.72
2024-10-02,2951.75,1037.49,2401.18,1096.98,1654.46,1779.86,2659.79
2024-10-03,2857.48,1026.92,2402.02,1099.35,1660.17,1779.34,2710.7
2024-10-04,2689.72,1026.74,2394.71,1092.79,1635.9,1766.1,2680.01
2024-10-07,2677.69,1019.51,2404.06,1092.82,1646.93,1762.15,2715.14
2024-10-08,2678.33,995.61,2375.07,1078.79,1623.61,1742.57,2672.49
2024-10-09,2625.66,969.58,2338.39,1063.17,1589.46,1721.99,2611.69
2024-10-10,2661.99,979.45,2351.52,1067.76,1603.86,1723.38,2635.63
2024-10-11,2704.14,965.42,2369.7,1066.78,1602.44,1719.19,2620.86
2024-10-14,2752.47,935.0,2362.49,1041.52,1573.0,1673.07,2543.77
2024-10-15,2671.26,908.36,2295.01,1017.03,1519.62,1650.87,2443.72
2024-10-16,2728.04,906.1,2310.32,1018.91,1526.47,1644.98,2445.24
2024-10-17,2728.33,914.96,2304.77,1013.98,1526.47,1625.77,2442.24
2024-10-18,2827.23,916.4,2304.5,1023.68,1539.41,1649.24,2458.26
2024-10-21,2889.2,898.21,2292.68,1017.98,1531.99,1654.45,2437.2
2024-10-22,2861.54,890.58,2255.55,1009.0,1505.99,1650.15,2380.26
2024-10-23,2727.19,865.4,2195.84,980.64,1443.85,1614.41,2264.13
2024-10-24,2743.04,867.13,2215.35,981.05,1446.39,1619.16,2258.17
2024-10-25,2758.41,873.49,2233.01,980.0,1454.1,1621.39,2267.53
2024-10-28,2724.53,858.66,2211.93,968.16,1429.07,1594.29,2213.5
2024-10-29,2696.47,871.97,2194.33,949.52,1416.08,1548.48,2181.19
2024-10-30,2667.96,861.97,2162.37,935.89,1393.65,1515.69,2140.0
2024-10-31,2780.11,864.47,2148.86,954.96,1405.58,1513.96,2142.28
2024-11-01,2799.45,861.52,2134.31,951.6,1401.44,1515.91,2131.97
2024-11-04,2796.38,862.63,2110.01,956.17,1390.21,1520.81,2106.47
2024-11-05,2849.96,890.83,2132.93,954.29,1398.58,1526.63,2090.7
2024-11-06,2832.52,894.88,2183.01,946.27,1404.65,1520.22,2089.66
2024-11-07,2889.15,923.03,2203.14,951.56,1422.5,1524.29,2100.34
2024-11-08,2849.69,919.91,2160.7,935.34,1395.52,1519.72,2049.71
2024-11-11,2776.81,930.1,2164.38,917.48,1385.04,1489.28,2027.98
2024-11-12,2798.41,917.07,2141.07,888.73,1364.45,1420.15,1976.37
2024-11-13,2876.03,913.37,2136.71,907.55,1386.47,1445.73,2026.82
2024-11-14,2897.34,922.47,2151.81,943.87,1404.38,1528.83,2063.48
2024-11-15,2928.28,924.32,2108.28,922.41,1381.77,1497.42,2005.16
2024-11-18,2962.01,931.54,2138.73,931.97,1405.92,1525.46,2054.71
2024-11-19,2956.5,912.8,2152.28,931.57,1412.18,1492.92,2079.46
2024-11-20,2954.47,889.17,2174.88,936.07,1406.73,1499.73,2067.14
2024-11-21,2812.42,862.01,2165.91,932.68,1368.09,1470.55,1999.54
2024-11-22,2799.62,861.55,2173.72,939.81,1369.88,1483.63,2001.68
2024-11-25,2687.56,854.69,2256.0,910.63,1354.92,1433.41,1954.77
2024-11-26,2595.03,833.71,2185.66,885.35,1317.26,1390.8,1905.32
2024-11-27,2636.58,798.25,2148.85,883.82,1301.8,1393.32,1887.84
2024-11-28,2636.58,798.25,2148.85,883.82,1301.8,1393.32,1887.84
2024-11-29,2629.21,791.59,2152.44,886.12,1293.01,1404.11,1863.35
2024-12-02,2542.5,781.79,2146.18,877.18,1273.88,1387.23,1832.62
2024-12-03,2556.32,789.51,2152.63,897.59,1302.96,1404.36,1914.64
2024-12-04,2549.31,776.31,2138.3,866.63,1279.31,1407.08,1865.35
2024-12-05,2596.95,775.86,2161.67,870.16,1279.9,1413.88,1841.77
2024-12-06,2605.51,751.25,2136.96,861.36,1254.91,1404.04,1788.19
2024-12-09,2593.12,759.33,2150.31,853.64,1259.35,1373.99,1794.27
2024-12-10,2593.69,753.51,2200.49,859.52,1265.39,1374.15,1792.0
2024-12-11,2500.41,733.88,2206.43,833.54,1239.0,1328.36,1743.82
2024-12-12,2522.37,730.2,2180.42,822.74,1224.38,1302.29,1707.68
2024-12-13,2534.7,719.51,2178.12,816.68,1230.17,1290.17,1735.85
2024-12-16,2484.29,710.69,2122.85,804.99,1201.41,1285.38,1688.43
2024-12-17,2439.61,700.15,2106.5,804.22,1190.13,1267.2,1679.73
2024-12-18,2423.22,697.89,2078.76,797.48,1184.54,1245.03,1681.03
2024-12-19,2419.83,686.11,2088.27,795.34,1173.64,1255.76,1650.24
2024-12-20,2418.66,689.75,2092.22,795.3,1176.01,1254.28,1653.87
2024-12-23,2546.11,709.45,2142.18,823.55,1221.69,1310.56,1725.23
2024-12-24,2605.35,709.1,2181.04,834.85,1249.48,1321.07,1780.63
2024-12-25,2605.35,709.1,2181.04,834.85,1249.48,1321.07,1780.63
2024-12-26,2610.54,706.22,2160.98,828.25,1237.47,1314.22,1752.99
2024-12-27,2604.82,697.05,2149.54,825.79,1230.93,1304.77,1743.94
2024-12-30,2578.06,705.0,2164.86,816.6,1227.18,1279.27,1725.27
2024-12-31,2597.78,718.07,2197.22,818.73,1247.02,1297.49,1761.77
2025-01-01,2597.78,718.07,2197.22,818.73,1247.02,1297.49,1761.77
2025-01-02,2727.27,745.0,2286.46,853.45,1295.08,1385.66,1818.34
2025-01-03,2667.54,729.83,2268.23,840.87,1269.49,1374.04,1773.7
2025-01-06,2570.25,706.23,2234.58,827.87,1249.62,1336.52,1766.79
2025-01-07,2601.06,714.55,2236.17,849.09,1291.28,1366.71,1888.18
2025-01-08,2558.48,715.41,2232.31,850.69,1282.68,1361.0,1869.79
2025-01-09,2558.48,715.41,2232.31,850.69,1282.68,1361.0,1869.79
2025-01-10,2474.69,736.18,2284.72,871.0,1324.83,1373.79,1988.94
2025-01-13,2452.24,733.63,2292.56,880.96,1344.91,1364.02,2056.3
2025-01-14,2469.48,735.63,2335.58,878.69,1351.26,1350.35,2052.0
2025-01-15,2437.92,737.12,2343.93,879.82,1352.19,1338.87,2055.3
