date,bdi,bdry,p1_momentum,p2_term_structure,p3_futures_basis,p4_port_restock,p4_inv_pctl,p5_asset_safety,p5_margin_pctl,total_score,regime,input_staleness_p1,input_staleness_p2,input_staleness_p3,input_staleness_p4,input_staleness_p5,any_input_stale,bdi_fwd_1W,bdry_fwd_1W,bdi_fwd_1M,bdry_fwd_1M,bdi_fwd_3M,bdry_fwd_3M,bdi_fwd_6M,bdry_fwd_6M
2025-01-31,735.0,5.769999980926514,0.0,11.0,0.0,6.8,0.761,5.0,0.966,22.8,Trough - Accumulation Zone,0,2,1,5,2,False,10.884353741496598,1.5597946773899107,71.70068027210884,3.986135525715448,91.29251700680273,-2.599655040957998,171.2925170068027,33.96880493285976
2025-02-03,738.0,5.46999979019165,0.0,11.0,0.0,6.8,0.761,5.0,0.966,22.8,Trough - Accumulation Zone,0,3,0,6,0,False,9.620596205962059,5.667283939801355,66.39566395663957,14.990862945401446,86.1788617886179,2.7422321959938527,172.08672086720867,41.68190671408538
2025-02-04,753.0,5.869999885559082,0.0,11.0,0.0,6.3,0.779,5.0,0.966,22.3,Trough - Accumulation Zone,0,4,0,0,0,False,6.374501992031872,-3.23679831217514,70.78353253652058,10.73254048932429,74.7675962815405,-7.6660957076369165,172.37715803452855,32.879051836505454
2025-02-05,771.0,5.989999771118164,0.0,5.6,0.0,6.8,0.76,5.0,0.966,17.4,Trough - Accumulation Zone,0,0,0,0,0,False,0.648508430609598,-8.01334825671831,81.58236057068741,9.682811731309018,68.48249027237354,-9.348914260058558,164.3320363164721,31.886484094017327
2025-02-06,793.0,5.800000190734863,0.0,5.6,0.0,6.8,0.76,5.0,0.966,17.4,Trough - Accumulation Zone,0,1,0,0,1,False,-1.639344262295082,-5.172416911538982,79.57124842370744,12.931034057517413,64.43883984867591,-4.482762419511124,154.35056746532157,38.27586541419636
2025-02-07,815.0,5.860000133514404,0.7,5.6,0.0,4.0,0.884,5.0,0.966,15.3,Trough - Accumulation Zone,0,2,1,0,2,False,-2.8220858895705523,-3.7542706828722947,76.1963190184049,13.993168534834865,57.05521472392638,-9.556312798984418,148.46625766871168,39.36859438254919
2025-02-10,809.0,5.78000020980835,0.3,5.6,0.0,4.0,0.884,5.0,1.0,14.9,Trough - Accumulation Zone,0,3,0,0,1,False,3.955500618046971,5.190306280415383,92.7070457354759,23.529404970771452,56.61310259579728,-5.536334948887266,152.03955500618048,40.65743632058603
2025-02-11,801.0,5.679999828338623,0.1,5.6,0.0,4.0,0.884,5.0,0.966,14.7,Trough - Accumulation Zone,0,4,0,0,0,False,12.85892634207241,5.457745636415182,105.99250936329587,20.598593515031244,62.92134831460674,-2.2887260833207477,155.18102372034957,41.19719542508313
2025-02-12,776.0,5.510000228881836,0.0,8.9,0.0,4.0,0.884,5.0,0.967,17.9,Trough - Accumulation Zone,0,0,0,0,0,False,21.262886597938145,17.059882782873466,115.07731958762886,26.134292569267735,78.8659793814433,-0.10889367899150762,160.56701030927834,46.642460763486355
2025-02-13,780.0,5.5,0.0,8.9,0.0,4.0,0.884,5.0,0.967,17.9,Trough - Accumulation Zone,0,1,0,0,1,False,25.769230769230766,14.909094030206854,112.56410256410257,24.72727515480735,72.6923076923077,-3.454546494917436,151.7948717948718,41.32726842706854
2025-02-14,792.0,5.639999866485596,0.0,8.9,0.0,4.0,0.884,5.0,0.967,17.9,Trough - Accumulation Zone,0,2,1,0,2,False,26.515151515151516,7.978728665869628,108.33333333333333,19.3262442977165,69.1919191919192,-4.964534390063119,143.30808080808083,42.55319418762545
2025-02-18,841.0,6.079999923706055,0.6,8.9,0.0,4.8,0.848,5.0,0.989,19.3,Trough - Accumulation Zone,0,3,0,0,0,False,23.543400713436384,2.960531372277754,94.64922711058263,6.907896078359404,58.97740784780024,-12.171049019801604,125.08917954815695,34.210525490240364
2025-02-19,904.0,5.989999771118164,2.7,8.9,0.0,4.0,0.885,5.0,0.989,20.6,Trough - Accumulation Zone,0,0,0,0,0,False,23.008849557522122,6.844746910111017,80.86283185840708,13.105181206087597,48.34070796460177,-13.021698877721116,115.04424778761062,40.400670597057456
2025-02-20,941.0,6.449999809265137,3.6,8.9,0.0,4.0,0.885,5.0,0.989,21.5,Trough - Accumulation Zone,0,1,0,0,1,False,23.16684378320935,-4.341081259707702,74.60148777895856,7.131783748058459,42.40170031880977,-20.155034920005942,116.89691817215729,33.3333431904325
2025-02-21,981.0,6.320000171661377,2.8,8.9,0.0,4.3,0.871,5.0,0.989,21.0,Trough - Accumulation Zone,0,2,1,0,2,False,25.28032619775739,1.265821543245696,68.39959225280326,6.803794567391385,32.11009174311927,-18.512658932197155,108.56269113149848,31.329113374897133
2025-02-24,1002.0,6.090000152587891,2.8,8.9,0.0,4.3,0.872,5.0,0.989,21.0,Trough - Accumulation Zone,0,3,0,0,3,False,27.345309381237527,0.9852207106110594,63.87225548902195,6.896552804115613,30.039920159680637,-15.15599856432087,101.29740518962076,37.110019248874224
2025-02-25,1039.0,6.260000228881836,4.3,8.9,0.0,4.3,0.872,5.0,0.989,22.5,Trough - Accumulation Zone,0,4,0,0,0,False,21.462945139557267,-4.153358136989674,57.26660250240616,2.2364195106523588,30.221366698748795,-17.09265387443126,94.89894128970164,33.70606357076979
2025-02-26,1112.0,6.400000095367432,9.6,8.9,0.0,4.3,0.872,5.0,0.989,27.8,Trough - Accumulation Zone,0,0,0,0,0,False,10.431654676258994,-1.7187520605511657,45.773381294964025,-0.7812529685906624,27.51798561151079,-18.906250314321365,78.59712230215827,25.312505285255533
2025-02-27,1159.0,6.170000076293945,12.4,8.9,0.0,4.3,0.872,5.0,0.989,30.6,Trough - Accumulation Zone,0,1,0,0,1,False,10.95772217428818,5.348458989068141,38.22260569456428,3.079417420924634,22.691975841242453,-17.341979877317605,67.38567730802416,31.928691129159652
2025-02-28,1229.0,6.400000095367432,15.9,8.9,0.0,4.9,0.842,5.0,0.989,34.7,Trough - Accumulation Zone,0,2,1,0,2,False,13.913751017087062,2.656251152511669,30.02441008950366,-2.3437514551915015,16.354759967453212,-18.750004190951525,59.7233523189585,25.98436883115219
2025-03-03,1276.0,6.150000095367432,16.9,8.9,0.2,4.9,0.842,5.0,0.989,35.9,Trough - Accumulation Zone,0,3,0,0,3,False,11.598746081504702,6.504066490482447,24.3730407523511,5.691055271628538,16.69278996865204,-11.869918825259344,55.094043887147336,30.731704669553793
2025-03-04,1262.0,6.0,16.7,8.9,0.0,7.4,0.729,5.0,0.989,38.0,Trough - Accumulation Zone,0,4,0,0,0,False,13.787638668779714,11.333330472310383,25.435816164817748,6.166664759318033,28.84310618066561,-8.500003814697266,59.98415213946118,35.83332697550456
2025-03-05,1228.0,6.289999961853027,16.2,9.0,0.0,4.9,0.842,5.0,1.0,35.1,Trough - Accumulation Zone,0,0,0,0,0,False,26.95439739413681,13.513512079293546,25.407166123778502,-4.292527544737408,32.98045602605863,-13.99046295354302,69.29967426710097,33.38633377115425
2025-03-06,1286.0,6.5,17.1,9.0,0.0,4.9,0.842,5.0,1.0,36.0,Trough - Accumulation Zone,0,1,0,0,1,False,28.304821150855364,5.3846139174241285,15.78538102643857,-13.538463299091047,31.493001555209954,-17.353842808650093,64.23017107309487,26.46154256967398
2025-03-07,1400.0,6.570000171661377,17.6,9.0,0.5,8.3,0.684,5.0,1.0,40.4,Trough - Accumulation Zone,0,2,1,0,2,False,19.214285714285715,5.78386039079308,0.07142857142857142,-18.112633578813742,20.0,-15.981737645363658,50.78571428571429,23.515975024184787
2025-03-10,1424.0,6.550000190734863,17.7,9.0,0.2,8.3,0.684,5.0,1.0,40.2,Trough - Accumulation Zone,0,3,0,0,0,False,16.43258426966292,4.732823416067125,-5.758426966292135,-18.167939275845267,22.05056179775281,-13.740459071138714,49.29775280898877,23.66412436029203
2025-03-11,1436.0,6.679999828338623,17.7,9.0,0.0,8.3,0.685,5.0,1.0,40.0,Trough - Accumulation Zone,0,4,0,0,0,False,14.902506963788301,0.7485058685592629,-12.325905292479108,-20.209579930009156,32.590529247910865,-14.221554396378036,49.930362116991645,22.904195346197707
2025-03-12,1559.0,7.139999866485596,18.0,16.5,2.9,8.3,0.685,5.0,1.0,50.7,Mid-Cycle Equilibrium,0,0,0,0,0,False,5.003207184092367,-8.963583731838531,-18.601667735728032,-21.568627320031535,26.234765875561255,-17.787114911412804,38.165490699166135,12.605043588193004
2025-03-13,1650.0,6.849999904632568,18.0,16.5,6.2,8.3,0.685,5.0,1.0,54.0,Mid-Cycle Equilibrium,0,1,0,0,1,False,-0.9090909090909091,-1.0948877417416503,-22.78787878787879,-17.810216163164906,19.696969696969695,-17.080293322379305,32.121212121212125,18.832123454743037
2025-03-14,1669.0,6.949999809265137,18.0,16.5,7.7,8.8,0.659,5.0,1.0,56.0,Mid-Cycle Equilibrium,0,2,1,0,2,False,-1.5578190533253444,-0.5755390352630351,-23.187537447573398,-17.266184779824037,16.95626123427202,-18.99280188561314,32.11503894547633,17.985612004386077
2025-03-17,1658.0,6.860000133514404,18.0,16.5,7.0,8.8,0.659,5.0,1.0,55.3,Mid-Cycle Equilibrium,0,3,0,0,0,False,-0.3618817852834741,-1.6035004573396534,-23.82388419782871,-17.05539436621774,13.027744270205066,-18.075805011975493,32.87092882991556,18.9504327783695
2025-03-18,1650.0,6.730000019073486,18.0,16.5,6.2,9.5,0.623,5.0,1.0,55.2,Mid-Cycle Equilibrium,0,4,0,0,0,False,-0.48484848484848486,-3.268941895514847,-24.787878787878785,-15.007432778891461,2.3636363636363638,-14.858840968289764,31.636363636363633,19.762264439433284
2025-03-19,1637.0,6.5,18.0,16.5,5.5,8.8,0.66,5.0,1.0,53.8,Mid-Cycle Equilibrium,0,0,0,0,0,False,-0.1832620647525962,-1.5384600712702823,-22.96884544899206,-11.692311213566708,2.2602321319486864,-11.076919849102314,34.39218081857056,26.923076923076923
2025-03-20,1635.0,6.775000095367432,18.0,16.5,4.5,8.8,0.66,5.0,1.0,52.8,Mid-Cycle Equilibrium,0,1,0,0,1,False,-0.8562691131498471,-6.273065457600027,-22.87461773700306,-17.343176002880025,2.8134556574923546,-15.350552726399991,37.00305810397553,23.690036848426665
2025-03-21,1643.0,6.909999847412109,18.0,16.5,5.0,8.8,0.661,5.0,1.0,53.3,Mid-Cycle Equilibrium,0,2,1,0,2,False,-2.495435179549604,-7.959475051272072,-20.87644552647596,-14.905929894585174,1.3390139987827145,-16.06367121835692,37.918441874619596,18.668596097525967
2025-03-24,1652.0,6.75,18.0,16.5,10.3,8.8,0.661,5.0,0.989,58.6,Mid-Cycle Equilibrium,0,3,0,0,0,False,-3.2687651331719128,-7.4074074074074066,-18.099273607748184,-13.629630759910302,-5.99273607748184,-16.14815040870949,36.743341404358354,19.259262084960938
2025-03-25,1642.0,6.510000228881836,18.0,16.5,12.8,8.8,0.661,5.0,0.989,61.1,Late-Cycle Strength,0,4,0,0,1,False,-3.3495736906211935,-0.15361334147838557,-16.38246041412911,-9.06298205598112,-7.369062119366626,-14.22427166972106,35.20097442143727,19.354834220352963
2025-03-26,1634.0,6.400000095367432,18.0,15.3,12.3,8.8,0.662,5.0,0.984,59.4,Mid-Cycle Equilibrium,0,0,0,0,0,False,-3.121175030599755,-0.4687532712704946,-14.137086903304773,-9.687498067505688,-8.87392900856793,-13.281248311977858,30.599755201958384,17.343751827720524
2025-03-27,1621.0,6.349999904632568,18.0,15.3,11.1,8.8,0.662,5.0,0.984,58.2,Mid-Cycle Equilibrium,0,1,0,0,1,False,-4.996915484268969,-5.196849270270179,-13.756940160394818,-12.283460546230113,-10.055521283158544,-11.338579543385235,22.146822948797038,19.37007933143675
2025-03-28,1602.0,6.360000133514404,18.0,15.3,9.7,8.6,0.67,5.0,0.984,56.6,Mid-Cycle Equilibrium,0,2,1,0,2,False,-7.053682896379526,-11.635223780198467,-13.48314606741573,-9.355349914120579,-9.925093632958802,-9.276731764184238,19.16354556803995,22.327044756039694
2025-03-31,1598.0,6.25,18.0,15.3,7.1,8.6,0.671,5.0,0.984,54.0,Mid-Cycle Equilibrium,0,3,0,0,0,False,-12.3279098873592,-13.919998168945312,-11.702127659574469,-4.8000030517578125,-10.262828535669586,-5.120002746582031,18.961201501877348,23.519996643066406
2025-04-01,1587.0,6.5,18.0,15.3,8.6,10.0,0.602,5.0,0.984,56.9,Mid-Cycle Equilibrium,0,4,0,0,0,False,-15.43793320730939,-17.53845948439378,-10.459987397605545,-10.153843806340145,-9.514807813484563,-6.615381974440354,21.73913043478261,21.015387315016525
2025-04-02,1583.0,6.369999885559082,18.0,15.3,13.9,8.6,0.671,5.0,0.979,60.8,Late-Cycle Strength,0,0,0,0,0,False,-20.467466835123183,-16.326530306707355,-11.181301326595072,-11.773940556894908,-9.602021478205938,-2.982732506027087,22.994314592545802,25.58869927354569
2025-04-03,1540.0,6.019999980926514,18.0,15.3,18.8,8.6,0.672,5.0,0.979,65.7,Late-Cycle Strength,0,1,0,0,1,False,-17.5974025974026,-6.9767454754925895,-10.779220779220779,-6.64451987765404,-7.597402597402597,3.8205983355848447,27.467532467532468,26.245845991894562
2025-04-04,1489.0,5.619999885559082,17.8,15.3,15.8,8.6,0.672,5.0,0.979,62.5,Late-Cycle Strength,0,2,1,1,2,False,-14.439220953660175,0.1779400193144507,-11.618535930154467,-3.5587155398178547,-1.6118200134318332,18.505337776347076,29.147078576225656,37.01067555269415
2025-04-07,1401.0,5.380000114440918,17.5,15.3,13.4,8.6,0.672,5.0,0.979,59.8,Mid-Cycle Equilibrium,0,3,0,0,0,False,-8.493932905067808,6.877321146628487,-7.28051391862955,0.9293626920842729,18.70092790863669,31.784386650048862,38.18700927908637,52.044612103615826
2025-04-08,1342.0,5.360000133514404,17.2,15.3,11.6,8.5,0.673,5.0,0.979,57.6,Mid-Cycle Equilibrium,0,4,0,0,0,False,-5.886736214605067,6.15671484115585,-2.8315946348733236,3.3582056689353497,32.86140089418778,35.44776209029036,59.761549925484346,61.19403224077429
2025-04-09,1259.0,5.329999923706055,15.7,15.3,0.9,8.5,0.673,5.0,0.979,45.4,Mid-Cycle Equilibrium,0,0,0,0,0,False,-1.4297061159650517,7.317070770508025,1.6679904686258933,-0.5628467804992386,48.212867355043684,27.204508571438797,60.603653693407466,53.8461524698018
2025-04-10,1269.0,5.599999904632568,15.4,15.3,1.4,8.5,0.673,5.0,0.979,45.6,Mid-Cycle Equilibrium,0,1,0,0,1,False,-0.6304176516942475,2.4999976583889154,-0.15760441292356187,-2.4999976583889154,50.19700551615445,29.464287919049397,57.368006304176525,52.142867908186034
2025-04-11,1274.0,5.630000114440918,14.1,15.3,1.6,9.2,0.641,5.0,0.979,45.2,Mid-Cycle Equilibrium,0,2,1,0,2,False,-1.0204081632653061,-0.5328633960663561,2.4332810047095763,-1.4209577634084827,59.34065934065934,35.16873852266535,60.596546310832025,47.95736686291804
2025-04-14,1282.0,5.75,11.9,15.3,1.0,9.2,0.641,5.0,0.979,42.4,Trough - Accumulation Zone,0,3,0,0,0,False,1.40405616224649,2.2608715554942256,8.268330733229329,-4.278257618779722,60.06240249609984,28.69565383247707,61.38845553822153,41.91304082455842
2025-04-15,1263.0,5.690000057220459,11.4,15.3,0.2,10.1,0.597,5.0,0.968,42.0,Trough - Accumulation Zone,0,4,0,0,0,False,7.1258907363420425,2.4604545707858048,6.65083135391924,-6.678385072399216,59.61995249406176,29.173986480116355,63.97466349960411,44.8154602505113
2025-04-16,1241.0,5.71999979019165,11.9,9.2,0.0,9.2,0.642,5.0,0.968,35.3,Trough - Accumulation Zone,0,0,0,0,1,False,10.636583400483481,3.4965086265430414,7.977437550362611,-6.2937005224118066,63.98066075745367,34.090915343144786,68.73489121676067,46.503503877928345
2025-04-17,1261.0,5.739999771118164,10.8,9.2,0.0,9.2,0.642,5.0,0.968,34.2,Trough - Accumulation Zone,0,1,1,0,2,False,11.2609040444092,0.6968717819720989,6.026962727993656,-6.968634747042031,68.12053925455987,31.010457853408624,65.90007930214115,43.37978868304218
2025-04-22,1261.0,5.599999904632568,8.9,9.2,0.0,10.2,0.59,5.0,0.968,33.3,Trough - Accumulation Zone,0,2,0,0,0,False,10.864393338620143,-0.5357095264657825,6.3441712926249005,-6.964283448700964,79.06423473433783,32.5000036188535,63.12450436161776,39.64286258634265
2025-04-23,1300.0,5.880000114440918,9.4,6.5,0.1,10.2,0.591,5.0,0.963,31.2,Trough - Accumulation Zone,0,0,0,0,0,False,6.615384615384616,-1.955786491787453,3.076923076923077,-12.414966069144306,73.61538461538461,21.598638711034578,53.15384615384615,33.503397140307065
2025-04-24,1353.0,5.829999923706055,10.2,6.5,1.0,10.2,0.591,5.0,0.963,32.9,Trough - Accumulation Zone,0,1,0,0,1,False,4.286770140428677,2.0583171034211554,-4.212860310421286,-11.663805098411666,64.52328159645234,24.28816308583494,46.04582409460458,36.70668772711108
2025-04-25,1373.0,5.920000076293945,9.0,6.5,1.5,9.6,0.622,5.0,0.963,31.6,Trough - Accumulation Zone,0,2,1,0,2,False,3.4959941733430444,-1.3513500451867637,-5.098324836125273,-12.719598812417743,53.60524399126001,17.229729185494485,42.02476329206118,34.34121564476921
2025-04-28,1403.0,5.78000020980835,8.6,6.5,4.1,9.6,0.622,5.0,0.963,33.8,Trough - Accumulation Zone,0,3,0,1,0,False,0.21382751247327159,-2.768171599332395,-3.5637918745545263,-10.207614726149874,42.19529579472559,21.453282458605297,39.77191732002851,41.86850366112752
2025-04-29,1398.0,5.570000171661377,8.3,6.5,3.3,11.7,0.516,5.0,0.958,34.8,Trough - Accumulation Zone,0,4,0,0,0,False,-1.7167381974248928,0.897660904071239,1.4306151645207439,-6.8222639628317,43.276108726752504,32.85457571467572,41.84549356223176,48.11489669199155
2025-04-30,1386.0,5.764999866485596,8.2,5.8,1.7,9.5,0.623,5.0,0.953,30.2,Trough - Accumulation Zone,0,0,0,0,0,False,-5.05050505050505,-5.984385050852844,2.5974025974025974,-11.535125364337922,45.5988455988456,29.40156480341199,41.84704184704185,40.503045430382144
2025-05-01,1411.0,5.949999809265137,8.6,5.8,2.5,9.5,0.623,5.0,0.953,31.4,Trough - Accumulation Zone,0,1,0,1,1,False,-7.937632884479092,-8.73949575791225,1.3465627214741318,-12.605042420877485,39.617292700212616,22.85714583379748,37.84549964564139,33.109249246717475
2025-05-02,1421.0,5.840000152587891,8.9,5.8,2.8,9.5,0.623,5.0,0.953,32.0,Trough - Accumulation Zone,0,2,1,2,2,False,-8.233638282899367,-5.13698943315821,4.785362420830401,-7.191781940413647,35.186488388458834,33.0479414025936,37.79028852920479,40.0684947165791
2025-05-06,1406.0,5.619999885559082,8.7,5.8,5.8,9.5,0.623,5.0,0.953,34.8,Trough - Accumulation Zone,0,3,0,0,0,False,-8.961593172119487,-5.693944863708568,15.647226173541965,-2.3131693432051637,41.82076813655761,37.544487125990386,42.460881934566146,47.68683914144195
2025-05-07,1374.0,5.619999885559082,8.0,5.8,7.2,9.5,0.624,5.0,0.953,35.5,Trough - Accumulation Zone,0,0,0,0,0,False,-7.787481804949054,-2.846972431854284,18.85007278020378,-3.7366555591323056,46.142649199417754,37.90035867997218,50.14556040756914,51.24555468125981
2025-05-08,1316.0,5.420000076293945,7.1,5.8,3.5,9.5,0.624,5.0,0.953,30.9,Trough - Accumulation Zone,0,1,0,0,1,False,-0.8358662613981762,2.3985260629333545,28.495440729483285,-0.8856062394933069,55.85106382978723,43.91144060773335,59.87841945288754,54.05904546000006
2025-05-09,1299.0,5.429999828338623,6.9,5.8,2.9,9.7,0.614,5.0,0.953,30.3,Trough - Accumulation Zone,0,2,1,0,2,False,6.851424172440339,1.362805910146489,29.330254041570434,1.6574614260241574,56.88991531947652,45.48803582162426,60.43110084680523,54.14364917429453
2025-05-12,1304.0,5.539999961853027,6.9,5.8,3.7,9.7,0.614,5.0,1.0,31.1,Trough - Accumulation Zone,0,3,0,0,0,False,3.2975460122699385,-4.151624921610209,33.282208588957054,1.9855619904663553,54.67791411042945,44.765352219986845,58.895705521472394,51.98556199046636
2025-05-13,1280.0,5.300000190734863,6.4,5.8,2.0,10.5,0.573,5.0,0.953,29.7,Trough - Accumulation Zone,0,4,0,0,0,False,4.6875,1.132074351326048,48.75,8.113204016300273,58.203125,54.094330622319255,58.59375,59.999985604916496
2025-05-14,1267.0,5.460000038146973,6.2,5.8,1.0,9.7,0.615,5.0,0.969,27.7,Trough - Accumulation Zone,0,0,0,0,0,False,5.524861878453039,-2.197800086459484,55.327545382794,7.5091546620438505,60.93133385951065,48.90109995677025,63.93054459352802,59.34065473409342
2025-05-15,1305.0,5.550000190734863,7.1,5.8,2.2,9.7,0.615,5.0,0.969,29.8,Trough - Accumulation Zone,0,1,0,0,1,False,2.7586206896551726,-6.126128664923018,51.34099616858238,2.3423357321821427,56.62835249042145,44.5045077863639,62.83524904214559,54.95495650300184
2025-05-16,1388.0,5.504000186920166,8.8,5.8,5.4,9.8,0.611,5.0,0.969,34.8,Trough - Accumulation Zone,0,2,1,0,2,False,-3.45821325648415,-6.431687491471901,40.63400576368876,2.289242791455224,45.67723342939482,46.802319209718675,55.11527377521613,59.88371896584213
2025-05-19,1347.0,5.309999942779541,8.1,5.8,4.5,9.8,0.612,5.0,1.0,33.2,Trough - Accumulation Zone,0,3,0,0,0,False,-3.78619153674833,-3.013179833074665,39.12397921306607,5.838040416574286,45.80549368968077,46.384177914321434,64.51373422420194,69.303199020607
2025-05-20,1340.0,5.360000133514404,8.4,5.8,5.5,9.8,0.612,5.0,0.969,34.5,Trough - Accumulation Zone,0,4,0,0,0,False,-2.7611940298507465,-3.6007520860513127,26.044776119402986,6.902982767585927,43.80597014925373,49.99999555189229,68.65671641791045,66.04476486635437
2025-05-21,1337.0,5.340000152587891,9.0,5.8,6.9,9.7,0.613,5.0,0.969,36.4,Trough - Accumulation Zone,0,0,0,0,0,False,1.1967090501121915,-2.808990469686373,25.205684367988034,8.239701210630574,41.58563949139865,52.808981540151834,69.78309648466717,67.0411951574777
2025-05-22,1341.0,5.210000038146973,10.2,5.8,8.4,9.7,0.613,5.0,0.969,39.1,Trough - Accumulation Zone,0,1,0,0,1,False,5.741983594332588,-0.38387679040453543,25.35421327367636,10.07677718854983,44.966442953020135,61.420341378793395,69.64951528709918,71.78502387206048
2025-05-23,1340.0,5.150000095367432,11.4,5.8,8.3,10.5,0.573,5.0,0.969,41.0,Trough - Accumulation Zone,0,2,1,0,2,False,6.119402985074627,-0.9708774720186868,24.253731343283583,12.621360841374058,52.3134328358209,66.99029557699748,71.26865671641791,78.44659048938584
2025-05-27,1296.0,5.150000095367432,12.9,5.8,3.6,10.7,0.567,5.0,0.979,38.0,Trough - Accumulation Zone,0,3,0,0,0,False,10.339506172839506,0.9708682130449126,19.830246913580247,9.902907623311243,57.870370370370374,61.165049262832916,78.16358024691358,79.22328876341128
2025-05-28,1303.0,5.166999816894531,12.9,5.8,3.7,10.5,0.574,5.0,0.979,37.9,Trough - Accumulation Zone,0,0,0,0,0,False,14.27475057559478,4.896463486841619,16.730621642363776,8.07045303869035,54.79662317728319,61.60249036912568,84.26707597851113,78.05303145519595
2025-05-29,1353.0,5.190000057220459,15.1,5.8,6.0,10.5,0.575,5.0,0.979,42.4,Trough - Accumulation Zone,0,1,0,0,1,False,20.17738359201774,5.780341244511894,10.051736881005175,6.93641868102801,49.667405764966745,61.2716723175085,89.20916481892091,68.97881235208516
2025-05-30,1418.0,5.190000057220459,16.0,5.8,11.7,10.9,0.554,5.0,0.979,49.4,Mid-Cycle Equilibrium,0,2,1,0,2,False,15.162200282087445,4.238916912642055,2.8208744710860367,8.477843012897848,40.05641748942172,54.52794545938482,82.15796897038082,79.96146531046463
2025-06-02,1422.0,5.099999904632568,16.2,5.8,12.9,10.9,0.554,5.0,1.0,50.8,Mid-Cycle Equilibrium,0,3,0,1,0,False,18.91701828410689,5.333339566498917,1.4767932489451476,13.13725664358058,36.427566807313646,59.60785285366007,82.84106891701828,81.37255241118324
2025-06-03,1430.0,5.199999809265137,16.6,5.8,8.7,10.9,0.554,5.0,0.979,47.0,Mid-Cycle Equilibrium,0,4,0,0,0,False,17.482517482517483,6.153849680748341,0.27972027972027974,14.038462420187084,37.27272727272727,55.05769271328605,98.95104895104895,78.84616407417019
2025-06-04,1489.0,5.420000076293945,17.2,5.8,13.4,10.9,0.555,5.0,0.979,52.3,Mid-Cycle Equilibrium,0,0,0,0,0,False,16.722632639355272,4.243542727600003,-3.5594358629952985,11.99262151693335,32.90799194089993,48.33948060293331,88.98589657488247,71.03321637040007
2025-06-05,1626.0,5.489999771118164,17.9,5.8,20.0,10.9,0.555,5.0,0.979,59.6,Mid-Cycle Equilibrium,0,1,0,0,1,False,17.097170971709716,4.371589398198476,-11.992619926199263,12.56830757717727,24.169741697416974,48.451729659550416,67.71217712177122,63.93443306404627
2025-06-06,1633.0,5.409999847412109,17.9,5.8,20.0,11.1,0.546,5.0,0.979,59.8,Mid-Cycle Equilibrium,0,2,1,0,2,False,20.514390691977955,8.502773588191785,-12.859767299448869,15.526805476523393,27.311696264543784,55.083190017761964,64.9724433557869,70.97967210525462
2025-06-09,1691.0,5.372000217437744,18.0,5.8,20.0,11.1,0.547,5.0,1.0,59.9,Mid-Cycle Equilibrium,0,3,0,0,0,False,16.794795978710823,5.733425138388842,-13.36487285629805,23.97616488907545,24.89651094027203,53.015635411672804,51.212300413956235,64.37080354247743
2025-06-10,1680.0,5.519999980926514,18.0,5.8,20.0,12.6,0.465,5.0,1.0,61.4,Late-Cycle Strength,0,4,0,0,0,False,16.19047619047619,1.9927560488132674,-1.0119047619047619,28.442032193591743,25.6547619047619,47.0108659267801,44.642857142857146,63.27897764039723
2025-06-11,1738.0,5.650000095367432,18.0,5.8,20.0,11.0,0.548,5.0,0.98,59.8,Mid-Cycle Equilibrium,0,0,0,0,0,False,7.825086306098965,-0.5309771557870856,2.5891829689298045,28.49557710334344,22.324510932105866,43.3628361902349,31.990794016110474,56.460177050899794
2025-06-12,1904.0,5.730000019073486,18.0,5.8,20.0,11.0,0.548,5.0,0.98,59.8,Mid-Cycle Equilibrium,0,1,0,0,1,False,-11.292016806722689,0.0,-1.9957983193277309,18.324610597551853,13.077731092436975,43.280977501191884,15.808823529411764,51.483425415054285
2025-06-13,1968.0,5.869999885559082,18.0,5.8,20.0,10.5,0.575,5.0,0.98,59.3,Mid-Cycle Equilibrium,0,2,1,0,2,False,-14.939024390243901,-1.5332142675529286,-3.1504065040650406,23.509372084246323,9.451219512195122,36.96763404770094,11.432926829268293,51.95911840199924
2025-06-16,1975.0,5.679999828338623,18.0,5.8,20.0,10.5,0.575,5.0,1.0,59.3,Mid-Cycle Equilibrium,0,3,0,0,0,False,-14.88607594936709,0.9683152612324747,2.7848101265822782,33.97887963916186,10.379746835443038,43.309869530465654,11.594936708860759,54.401421176254885
2025-06-17,1952.0,5.630000114440918,18.0,5.8,20.0,10.5,0.576,5.0,1.0,59.3,Mid-Cycle Equilibrium,0,4,0,0,1,False,-14.702868852459016,3.019539482031201,5.122950819672131,31.438720158929907,12.961065573770492,45.648306262591085,8.657786885245903,49.55594858154076
2025-06-18,1874.0,5.619999885559082,18.0,5.8,20.0,10.5,0.576,5.0,1.0,59.3,Mid-Cycle Equilibrium,0,0,0,0,0,False,-17.12913553895411,0.711743107963571,7.577374599786553,30.78291911568935,17.556029882604054,45.19572977892234,10.512273212379936,54.021357893106
2025-06-20,1689.0,5.730000019073486,17.6,5.8,20.0,10.8,0.561,5.0,1.0,59.2,Mid-Cycle Equilibrium,0,1,1,0,1,False,-9.946714031971581,-2.5479914129367334,20.485494375370042,33.85689442866961,28.596802841918294,40.663183120197665,19.775014801657786,51.83245689887249
