date,week,month,year,port,in_port,loaded_7_days,due_10_days
2017-05-25,21,5,2017,Gulf,39,31.0,61.0
2017-06-01,22,5,2017,PNW,26,,
2017-06-01,22,5,2017,Gulf,41,30.0,58.0
2017-06-08,23,6,2017,PNW,24,,
2017-06-08,23,6,2017,Gulf,48,32.0,55.0
2017-06-15,24,6,2017,Gulf,40,36.0,54.0
2017-06-15,24,6,2017,PNW,21,,
2017-06-22,25,6,2017,PNW,16,,
2017-06-22,25,6,2017,Gulf,40,32.0,45.0
2017-06-29,26,6,2017,PNW,5,,
2017-06-29,26,6,2017,Gulf,38,33.0,52.0
2017-07-06,27,7,2017,PNW,14,,
2017-07-06,27,7,2017,Gulf,35,36.0,48.0
2017-07-13,28,7,2017,PNW,18,,
2017-07-13,28,7,2017,Gulf,34,35.0,56.0
2017-07-20,29,7,2017,Gulf,38,32.0,42.0
2017-07-27,30,7,2017,Gulf,30,41.0,46.0
2017-07-27,30,7,2017,PNW,14,,
2017-08-03,31,7,2017,Gulf,43,37.0,46.0
2017-08-03,31,7,2017,PNW,12,,
2017-08-10,32,8,2017,PNW,7,,
2017-08-10,32,8,2017,Gulf,33,28.0,50.0
2017-08-17,33,8,2017,PNW,11,,
2017-08-17,33,8,2017,Gulf,33,35.0,52.0
2017-08-24,34,8,2017,PNW,6,,
2017-08-24,34,8,2017,Gulf,39,36.0,45.0
2017-08-31,35,8,2017,PNW,12,,
2017-08-31,35,8,2017,Gulf,35,32.0,38.0
2017-09-07,36,9,2017,Gulf,39,31.0,46.0
2017-09-07,36,9,2017,PNW,5,,
2017-09-14,37,9,2017,PNW,5,,
2017-09-14,37,9,2017,Gulf,40,36.0,58.0
2017-09-21,38,9,2017,PNW,11,,
2017-09-21,38,9,2017,Gulf,52,32.0,55.0
2017-09-28,39,9,2017,PNW,15,,
2017-09-28,39,9,2017,Gulf,46,42.0,64.0
2017-10-05,40,10,2017,Gulf,50,35.0,64.0
2017-10-12,41,10,2017,PNW,13,,
2017-10-12,41,10,2017,Gulf,55,31.0,61.0
2017-10-19,42,10,2017,PNW,20,,
2017-10-19,42,10,2017,Gulf,62,35.0,46.0
2017-10-26,43,10,2017,Gulf,58,35.0,50.0
2017-10-26,43,10,2017,PNW,12,,
2017-11-02,44,10,2017,Gulf,57,33.0,55.0
2017-11-02,44,10,2017,PNW,6,,
2017-11-09,45,11,2017,PNW,6,,
2017-11-09,45,11,2017,Gulf,52,40.0,50.0
2017-11-16,46,11,2017,PNW,12,,
2017-11-16,46,11,2017,Gulf,50,41.0,55.0
2017-11-23,47,11,2017,Gulf,47,35.0,49.0
2017-11-30,48,11,2017,PNW,9,,
2017-11-30,48,11,2017,Gulf,48,43.0,42.0
2017-12-07,49,12,2017,Gulf,38,37.0,61.0
2017-12-07,49,12,2017,PNW,9,,
2017-12-14,50,12,2017,PNW,15,,
2017-12-14,50,12,2017,Gulf,34,39.0,54.0
2017-12-21,51,12,2017,PNW,12,,
2017-12-21,51,12,2017,Gulf,52,31.0,49.0
2017-12-28,52,12,2017,PNW,7,,
2017-12-28,52,12,2017,Gulf,53,35.0,48.0
2018-01-04,1,1,2018,PNW,13,,
2018-01-04,1,1,2018,Gulf,41,37.0,47.0
2018-01-11,2,1,2018,PNW,14,,
2018-01-11,2,1,2018,Gulf,42,36.0,59.0
2018-01-18,3,1,2018,Gulf,45,32.0,66.0
2018-01-18,3,1,2018,PNW,16,,
2018-01-25,4,1,2018,Gulf,55,33.0,55.0
2018-01-25,4,1,2018,PNW,21,,
2018-02-01,5,1,2018,PNW,15,,
2018-02-01,5,1,2018,Gulf,62,40.0,62.0
2018-02-08,6,2,2018,PNW,11,,
2018-02-08,6,2,2018,Gulf,56,36.0,59.0
2018-02-15,7,2,2018,PNW,23,,
2018-02-15,7,2,2018,Gulf,57,36.0,47.0
2018-02-22,8,2,2018,PNW,19,,
2018-02-22,8,2,2018,Gulf,68,37.0,56.0
2018-03-01,9,2,2018,Gulf,52,41.0,53.0
2018-03-01,9,2,2018,PNW,24,,
2018-03-08,10,3,2018,PNW,27,,
2018-03-08,10,3,2018,Gulf,54,39.0,67.0
2018-03-15,11,3,2018,PNW,24,,
2018-03-15,11,3,2018,Gulf,53,37.0,62.0
2018-03-22,12,3,2018,PNW,23,,
2018-03-22,12,3,2018,Gulf,54,35.0,53.0
2018-03-29,13,3,2018,PNW,22,,
2018-03-29,13,3,2018,Gulf,52,35.0,58.0
2018-04-05,14,4,2018,PNW,23,,
2018-04-05,14,4,2018,Gulf,58,36.0,55.0
2018-04-12,15,4,2018,PNW,28,,
2018-04-12,15,4,2018,Gulf,51,40.0,57.0
2018-04-19,16,4,2018,PNW,28,,
2018-04-19,16,4,2018,Gulf,55,37.0,50.0
2018-04-26,17,4,2018,Gulf,48,31.0,43.0
2018-04-26,17,4,2018,PNW,26,,
2018-05-03,18,4,2018,PNW,30,,
2018-05-03,18,4,2018,Gulf,43,33.0,40.0
2018-05-10,19,5,2018,PNW,28,,
2018-05-10,19,5,2018,Gulf,34,36.0,49.0
2018-05-17,20,5,2018,PNW,27,,
2018-05-17,20,5,2018,Gulf,39,32.0,43.0
2018-05-24,21,5,2018,PNW,18,,
2018-05-24,21,5,2018,Gulf,40,31.0,38.0
2018-05-31,22,5,2018,Gulf,29,28.0,48.0
2018-05-31,22,5,2018,PNW,18,,
2018-06-07,23,6,2018,PNW,24,,
2018-06-07,23,6,2018,Gulf,31,31.0,42.0
2018-06-14,24,6,2018,PNW,21,,
2018-06-14,24,6,2018,Gulf,23,30.0,47.0
2018-06-21,25,6,2018,PNW,21,,
2018-06-21,25,6,2018,Gulf,27,29.0,46.0
2018-06-28,26,6,2018,PNW,17,,
2018-06-28,26,6,2018,Gulf,33,32.0,40.0
2018-07-05,27,7,2018,PNW,15,,
2018-07-05,27,7,2018,Gulf,33,24.0,42.0
2018-07-12,28,7,2018,Gulf,28,28.0,48.0
2018-07-12,28,7,2018,PNW,12,,
2018-07-19,29,7,2018,PNW,11,,
2018-07-19,29,7,2018,Gulf,30,34.0,56.0
2018-07-26,30,7,2018,PNW,13,,
2018-07-26,30,7,2018,Gulf,28,38.0,44.0
2018-08-02,31,7,2018,PNW,12,,
2018-08-02,31,7,2018,Gulf,29,29.0,46.0
2018-08-09,32,8,2018,PNW,16,,
2018-08-09,32,8,2018,Gulf,27,31.0,55.0
2018-08-16,33,8,2018,Gulf,29,30.0,54.0
2018-08-16,33,8,2018,PNW,11,,
2018-08-23,34,8,2018,PNW,13,,
2018-08-23,34,8,2018,Gulf,23,34.0,50.0
2018-08-30,35,8,2018,PNW,11,,
2018-08-30,35,8,2018,Gulf,25,37.0,57.0
2018-09-06,36,9,2018,PNW,7,,
2018-09-06,36,9,2018,Gulf,25,31.0,56.0
2018-09-13,37,9,2018,PNW,8,,
2018-09-13,37,9,2018,Gulf,31,33.0,56.0
2018-09-20,38,9,2018,PNW,12,,
2018-09-20,38,9,2018,Gulf,28,37.0,61.0
2018-09-27,39,9,2018,PNW,12,,
2018-09-27,39,9,2018,Gulf,35,32.0,63.0
2018-10-04,40,10,2018,Gulf,43,31.0,61.0
2018-10-04,40,10,2018,PNW,9,,
2018-10-11,41,10,2018,PNW,4,,
2018-10-11,41,10,2018,Gulf,36,39.0,64.0
2018-10-18,42,10,2018,PNW,9,,
2018-10-18,42,10,2018,Gulf,44,38.0,62.0
2018-10-25,43,10,2018,PNW,10,,
2018-10-25,43,10,2018,Gulf,51,33.0,52.0
2018-11-01,44,10,2018,PNW,9,,
2018-11-01,44,10,2018,Gulf,48,38.0,55.0
2018-11-08,45,11,2018,Gulf,47,35.0,53.0
2018-11-08,45,11,2018,PNW,14,,
2018-11-15,46,11,2018,PNW,12,,
2018-11-15,46,11,2018,Gulf,39,36.0,59.0
2018-11-22,47,11,2018,Gulf,35,37.0,54.0
2018-11-29,48,11,2018,PNW,17,,
2018-11-29,48,11,2018,Gulf,28,40.0,57.0
2018-12-06,49,12,2018,PNW,18,,
2018-12-06,49,12,2018,Gulf,26,31.0,64.0
2018-12-13,50,12,2018,PNW,15,,
2018-12-13,50,12,2018,Gulf,23,33.0,66.0
2018-12-20,51,12,2018,PNW,14,,
2018-12-20,51,12,2018,Gulf,41,31.0,57.0
2018-12-27,52,12,2018,Gulf,39,29.0,48.0
2018-12-27,52,12,2018,PNW,15,,
2019-01-03,53,12,2018,PNW,14,,
2019-01-03,53,12,2018,Gulf,28,30.0,52.0
2019-01-10,1,1,2019,PNW,10,,
2019-01-10,1,1,2019,Gulf,35,34.0,62.0
2019-01-17,2,1,2019,PNW,10,,
2019-01-17,2,1,2019,Gulf,49,37.0,55.0
2019-01-24,3,1,2019,PNW,8,,
2019-01-24,3,1,2019,Gulf,44,35.0,54.0
2019-01-31,4,1,2019,PNW,17,,
2019-01-31,4,1,2019,Gulf,49,34.0,52.0
2019-02-07,5,2,2019,PNW,20,,
2019-02-07,5,2,2019,Gulf,46,26.0,69.0
2019-02-14,6,2,2019,PNW,25,,
2019-02-14,6,2,2019,Gulf,35,38.0,69.0
2019-02-21,7,2,2019,PNW,31,,
2019-02-21,7,2,2019,Gulf,45,35.0,65.0
2019-02-28,8,2,2019,PNW,28,,
2019-02-28,8,2,2019,Gulf,36,33.0,67.0
2019-03-07,9,3,2019,PNW,28,,
2019-03-07,9,3,2019,Gulf,47,29.0,58.0
2019-03-14,10,3,2019,PNW,28,,
2019-03-14,10,3,2019,Gulf,47,30.0,63.0
2019-03-21,11,3,2019,PNW,33,,
2019-03-21,11,3,2019,Gulf,41,34.0,58.0
2019-03-28,12,3,2019,PNW,31,,
2019-03-28,12,3,2019,Gulf,47,37.0,42.0
2019-04-04,13,4,2019,PNW,31,,
2019-04-04,13,4,2019,Gulf,35,30.0,44.0
2019-04-11,14,4,2019,PNW,30,,
2019-04-11,14,4,2019,Gulf,29,28.0,57.0
2019-04-18,15,4,2019,Gulf,31,32.0,54.0
2019-04-18,15,4,2019,PNW,24,,
2019-04-25,16,4,2019,PNW,21,,
2019-04-25,16,4,2019,Gulf,33,34.0,49.0
2019-05-02,17,4,2019,PNW,16,,
2019-05-02,17,4,2019,Gulf,26,27.0,67.0
2019-05-09,18,5,2019,PNW,11,,
2019-05-09,18,5,2019,Gulf,37,30.0,54.0
2019-05-16,19,5,2019,PNW,14,,
2019-05-16,19,5,2019,Gulf,37,29.0,53.0
2019-05-23,20,5,2019,Gulf,39,36.0,42.0
2019-05-23,20,5,2019,PNW,12,,
2019-05-30,21,5,2019,PNW,14,,
2019-05-30,21,5,2019,Gulf,45,26.0,51.0
2019-06-06,22,6,2019,PNW,11,,
2019-06-06,22,6,2019,Gulf,46,30.0,45.0
2019-06-13,23,6,2019,PNW,11,,
2019-06-13,23,6,2019,Gulf,48,24.0,43.0
2019-06-20,24,6,2019,PNW,13,,
2019-06-20,24,6,2019,Gulf,55,21.0,39.0
2019-06-27,25,6,2019,PNW,14,,
2019-06-27,25,6,2019,Gulf,56,21.0,45.0
2019-07-04,26,7,2019,Gulf,61,26.0,41.0
2019-07-04,26,7,2019,PNW,9,,
2019-07-11,27,7,2019,PNW,11,,
2019-07-11,27,7,2019,Gulf,48,24.0,45.0
2019-07-18,28,7,2019,PNW,13,,
2019-07-18,28,7,2019,Gulf,44,18.0,59.0
2019-07-25,29,7,2019,PNW,17,,
2019-07-25,29,7,2019,Gulf,47,30.0,55.0
2019-08-01,30,7,2019,PNW,19,,
2019-08-01,30,7,2019,Gulf,46,34.0,51.0
2019-08-08,31,8,2019,Gulf,53,32.0,44.0
2019-08-08,31,8,2019,PNW,17,,
2019-08-15,32,8,2019,PNW,15,,
2019-08-15,32,8,2019,Gulf,41,44.0,44.0
2019-08-22,33,8,2019,PNW,15,,
2019-08-22,33,8,2019,Gulf,52,31.0,41.0
2019-08-29,34,8,2019,PNW,10,,
2019-08-29,34,8,2019,Gulf,33,35.0,46.0
2019-09-05,35,9,2019,PNW,9,,
2019-09-05,35,9,2019,Gulf,38,32.0,33.0
2019-09-12,36,9,2019,PNW,14,,
2019-09-12,36,9,2019,Gulf,31,30.0,40.0
2019-09-19,37,9,2019,PNW,18,,
2019-09-19,37,9,2019,Gulf,34,19.0,43.0
2019-09-26,38,9,2019,Gulf,41,29.0,39.0
2019-09-26,38,9,2019,PNW,15,,
2019-10-03,39,9,2019,PNW,15,,
2019-10-03,39,9,2019,Gulf,43,35.0,45.0
2019-10-10,40,10,2019,PNW,15,,
2019-10-10,40,10,2019,Gulf,37,31.0,45.0
2019-10-17,41,10,2019,PNW,16,,
2019-10-17,41,10,2019,Gulf,33,34.0,53.0
2019-10-24,42,10,2019,PNW,18,,
2019-10-24,42,10,2019,Gulf,27,36.0,51.0
2019-10-31,43,10,2019,Gulf,42,22.0,40.0
2019-10-31,43,10,2019,PNW,13,,
2019-11-07,44,11,2019,PNW,16,,
2019-11-07,44,11,2019,Gulf,37,39.0,38.0
2019-11-14,45,11,2019,PNW,17,,
2019-11-14,45,11,2019,Gulf,31,31.0,47.0
2019-11-21,46,11,2019,PNW,15,,
2019-11-21,46,11,2019,Gulf,34,30.0,44.0
2019-11-28,47,11,2019,PNW,12,,
2019-11-28,47,11,2019,Gulf,26,36.0,45.0
2019-12-05,48,12,2019,PNW,17,,
2019-12-05,48,12,2019,Gulf,28,31.0,43.0
2019-12-12,49,12,2019,Gulf,28,32.0,44.0
2019-12-12,49,12,2019,PNW,13,,
2019-12-19,50,12,2019,PNW,11,,
2019-12-19,50,12,2019,Gulf,31,26.0,40.0
2019-12-26,51,12,2019,PNW,10,,
2019-12-26,51,12,2019,Gulf,27,30.0,48.0
2020-01-02,52,12,2019,PNW,7,,
2020-01-02,52,12,2019,Gulf,30,29.0,44.0
2020-01-09,1,1,2020,PNW,9,,
2020-01-09,1,1,2020,Gulf,38,34.0,46.0
2020-01-16,2,1,2020,Gulf,33,28.0,48.0
2020-01-16,2,1,2020,PNW,12,,
2020-01-23,3,1,2020,PNW,12,,
2020-01-23,3,1,2020,Gulf,37,30.0,45.0
2020-01-30,4,1,2020,PNW,10,,
2020-01-30,4,1,2020,Gulf,44,29.0,43.0
2020-02-06,5,2,2020,PNW,15,,
2020-02-06,5,2,2020,Gulf,43,30.0,40.0
2020-02-13,6,2,2020,PNW,15,,
2020-02-13,6,2,2020,Gulf,34,31.0,47.0
2020-02-20,7,2,2020,PNW,14,,
2020-02-20,7,2,2020,Gulf,33,27.0,39.0
2020-02-27,8,2,2020,PNW,12,,
2020-02-27,8,2,2020,Gulf,30,31.0,39.0
2020-03-05,9,3,2020,PNW,10,,
2020-03-05,9,3,2020,Gulf,34,29.0,41.0
2020-03-12,10,3,2020,Gulf,34,39.0,42.0
2020-03-12,10,3,2020,PNW,11,,
2020-03-19,11,3,2020,PNW,11,,
2020-03-19,11,3,2020,Gulf,28,24.0,38.0
2020-03-26,12,3,2020,PNW,13,,
2020-03-26,12,3,2020,Gulf,25,32.0,39.0
2020-04-02,13,3,2020,PNW,11,,
2020-04-02,13,3,2020,Gulf,26,27.0,43.0
2020-04-09,14,4,2020,PNW,10,,
2020-04-09,14,4,2020,Gulf,30,31.0,51.0
2020-04-16,15,4,2020,Gulf,34,31.0,40.0
2020-04-16,15,4,2020,PNW,7,,
2020-04-23,16,4,2020,PNW,18,,
2020-04-23,16,4,2020,Gulf,31,35.0,43.0
2020-04-30,17,4,2020,PNW,16,,
2020-04-30,17,4,2020,Gulf,25,36.0,42.0
2020-05-07,18,5,2020,PNW,15,,
2020-05-07,18,5,2020,Gulf,22,33.0,42.0
2020-05-14,19,5,2020,PNW,13,,
2020-05-14,19,5,2020,Gulf,22,29.0,48.0
2020-05-21,20,5,2020,PNW,18,,
2020-05-21,20,5,2020,Gulf,34,34.0,34.0
2020-05-28,21,5,2020,Gulf,23,39.0,42.0
2020-05-28,21,5,2020,PNW,14,,
2020-06-04,22,6,2020,PNW,18,,
2020-06-04,22,6,2020,Gulf,35,31.0,48.0
2020-06-11,23,6,2020,PNW,24,,
2020-06-11,23,6,2020,Gulf,29,27.0,46.0
2020-06-18,24,6,2020,PNW,18,,
2020-06-18,24,6,2020,Gulf,29,31.0,38.0
2020-06-25,25,6,2020,PNW,18,,
2020-06-25,25,6,2020,Gulf,26,30.0,40.0
2020-07-02,26,6,2020,Gulf,29,33.0,42.0
2020-07-02,26,6,2020,PNW,16,,
2020-07-09,27,7,2020,PNW,13,,
2020-07-09,27,7,2020,Gulf,28,30.0,37.0
2020-07-16,28,7,2020,PNW,14,,
2020-07-16,28,7,2020,Gulf,27,30.0,35.0
2020-07-23,29,7,2020,PNW,15,,
2020-07-23,29,7,2020,Gulf,22,26.0,36.0
2020-07-30,30,7,2020,PNW,9,,
2020-07-30,30,7,2020,Gulf,33,25.0,35.0
2020-08-06,31,8,2020,PNW,14,,
2020-08-06,31,8,2020,Gulf,23,36.0,46.0
2020-08-13,32,8,2020,PNW,10,,
2020-08-13,32,8,2020,Gulf,27,29.0,42.0
2020-08-20,33,8,2020,Gulf,28,35.0,41.0
2020-08-20,33,8,2020,PNW,11,,
2020-08-27,34,8,2020,PNW,14,,
2020-08-27,34,8,2020,Gulf,28,23.0,52.0
2020-09-03,35,8,2020,PNW,13,,
2020-09-03,35,8,2020,Gulf,31,35.0,68.0
2020-09-10,36,9,2020,PNW,13,,
2020-09-10,36,9,2020,Gulf,35,43.0,65.0
2020-09-17,37,9,2020,PNW,20,,
2020-09-17,37,9,2020,Gulf,39,33.0,64.0
2020-09-24,38,9,2020,Gulf,60,24.0,61.0
2020-09-24,38,9,2020,PNW,16,,
2020-10-01,39,9,2020,PNW,15,,
2020-10-01,39,9,2020,Gulf,53,43.0,55.0
2020-10-08,40,10,2020,PNW,19,,
2020-10-08,40,10,2020,Gulf,48,44.0,57.0
2020-10-15,41,10,2020,PNW,17,,
2020-10-15,41,10,2020,Gulf,48,33.0,65.0
2020-10-22,42,10,2020,PNW,16,,
2020-10-22,42,10,2020,Gulf,56,38.0,56.0
2020-10-29,43,10,2020,PNW,19,,
2020-10-29,43,10,2020,Gulf,46,36.0,59.0
2020-11-05,44,11,2020,Gulf,50,35.0,61.0
2020-11-05,44,11,2020,PNW,12,,
2020-11-12,45,11,2020,Gulf,52,41.0,66.0
2020-11-12,45,11,2020,PNW,17,,
2020-11-19,46,11,2020,PNW,20,,
2020-11-19,46,11,2020,Gulf,59,37.0,60.0
2020-11-26,47,11,2020,Gulf,58,39.0,62.0
2020-12-03,48,11,2020,PNW,18,,
2020-12-03,48,11,2020,Gulf,58,35.0,62.0
2020-12-10,49,12,2020,PNW,20,,
2020-12-10,49,12,2020,Gulf,52,45.0,66.0
2020-12-17,50,12,2020,PNW,19,,
2020-12-17,50,12,2020,Gulf,59,43.0,52.0
2020-12-24,51,12,2020,Gulf,50,46.0,57.0
2020-12-24,51,12,2020,PNW,20,,
2020-12-31,52,12,2020,PNW,18,,
2020-12-31,52,12,2020,Gulf,32,40.0,66.0
2021-01-07,1,1,2021,PNW,16,,
2021-01-07,1,1,2021,Gulf,39,41.0,69.0
2021-01-14,2,1,2021,PNW,17,,
2021-01-14,2,1,2021,Gulf,46,43.0,68.0
2021-01-21,3,1,2021,PNW,18,,
2021-01-21,3,1,2021,Gulf,47,47.0,54.0
2021-01-28,4,1,2021,PNW,18,,
2021-01-28,4,1,2021,Gulf,37,37.0,65.0
2021-02-04,5,2,2021,PNW,21,,
2021-02-04,5,2,2021,Gulf,42,45.0,58.0
2021-02-11,6,2,2021,PNW,22,,
2021-02-11,6,2,2021,Gulf,44,48.0,62.0
2021-02-18,7,2,2021,PNW,26,,
2021-02-18,7,2,2021,Gulf,44,34.0,57.0
2021-02-25,8,2,2021,Gulf,41,41.0,66.0
2021-02-25,8,2,2021,PNW,27,,
2021-03-04,9,3,2021,PNW,24,,
2021-03-04,9,3,2021,Gulf,51,36.0,36.0
2021-03-11,10,3,2021,PNW,16,,
2021-03-11,10,3,2021,Gulf,38,45.0,55.0
2021-03-18,11,3,2021,PNW,15,,
2021-03-18,11,3,2021,Gulf,35,37.0,56.0
2021-03-25,12,3,2021,PNW,17,,
2021-03-25,12,3,2021,Gulf,38,33.0,48.0
2021-04-01,13,3,2021,Gulf,38,38.0,45.0
2021-04-01,13,3,2021,PNW,14,,
2021-04-08,14,4,2021,PNW,20,,
2021-04-08,14,4,2021,Gulf,40,36.0,45.0
2021-04-15,15,4,2021,PNW,24,,
2021-04-15,15,4,2021,Gulf,29,33.0,49.0
2021-04-22,16,4,2021,PNW,22,,
2021-04-22,16,4,2021,Gulf,35,32.0,41.0
2021-04-29,17,4,2021,PNW,16,,
2021-04-29,17,4,2021,Gulf,22,35.0,52.0
2021-05-06,18,5,2021,PNW,18,,
2021-05-06,18,5,2021,Gulf,24,30.0,51.0
2021-05-13,19,5,2021,Gulf,21,34.0,55.0
2021-05-13,19,5,2021,PNW,14,,
2021-05-20,20,5,2021,PNW,13,,
2021-05-20,20,5,2021,Gulf,30,29.0,42.0
2021-05-27,21,5,2021,PNW,14,,
2021-05-27,21,5,2021,Gulf,23,33.0,38.0
2021-06-03,22,5,2021,PNW,13,,
2021-06-03,22,5,2021,Gulf,18,36.0,49.0
2021-06-10,23,6,2021,PNW,12,,
2021-06-10,23,6,2021,Gulf,28,34.0,45.0
2021-06-17,24,6,2021,Gulf,15,39.0,31.0
2021-06-17,24,6,2021,PNW,10,,
2021-06-24,25,6,2021,PNW,5,,
2021-06-24,25,6,2021,Gulf,18,21.0,37.0
2021-07-01,26,6,2021,PNW,7,,
2021-07-01,26,6,2021,Gulf,11,26.0,50.0
2021-07-08,27,7,2021,PNW,5,,
2021-07-08,27,7,2021,Gulf,20,23.0,38.0
2021-07-15,28,7,2021,PNW,9,,
2021-07-15,28,7,2021,Gulf,27,24.0,47.0
2021-07-22,29,7,2021,PNW,12,,
2021-07-22,29,7,2021,Gulf,29,26.0,49.0
2021-07-29,30,7,2021,PNW,12,,
2021-07-29,30,7,2021,Gulf,16,36.0,52.0
2021-08-05,31,8,2021,Gulf,24,26.0,43.0
2021-08-05,31,8,2021,PNW,16,,
2021-08-12,32,8,2021,PNW,11,,
2021-08-12,32,8,2021,Gulf,31,34.0,34.0
2021-08-19,33,8,2021,PNW,5,,
2021-08-19,33,8,2021,Gulf,22,24.0,31.0
2021-08-26,34,8,2021,PNW,4,,
2021-08-26,34,8,2021,Gulf,26,21.0,34.0
2021-09-02,35,8,2021,PNW,6,,
2021-09-02,35,8,2021,Gulf,10,5.0,15.0
2021-09-09,36,9,2021,Gulf,24,6.0,30.0
2021-09-09,36,9,2021,PNW,6,,
2021-09-16,37,9,2021,PNW,9,,
2021-09-16,37,9,2021,Gulf,32,7.0,28.0
2021-09-23,38,9,2021,PNW,11,,
2021-09-23,38,9,2021,Gulf,57,19.0,53.0
2021-09-30,39,9,2021,PNW,11,,
2021-09-30,39,9,2021,Gulf,57,26.0,53.0
2021-10-07,40,10,2021,PNW,13,,
2021-10-07,40,10,2021,Gulf,49,32.0,53.0
2021-10-14,41,10,2021,PNW,11,,
2021-10-14,41,10,2021,Gulf,32,42.0,51.0
2021-10-21,42,10,2021,Gulf,39,38.0,47.0
2021-10-21,42,10,2021,PNW,16,,
2021-10-28,43,10,2021,PNW,15,,
2021-10-28,43,10,2021,Gulf,41,35.0,69.0
2021-11-04,44,11,2021,PNW,14,,
2021-11-04,44,11,2021,Gulf,44,38.0,66.0
2021-11-11,45,11,2021,PNW,19,,
2021-11-11,45,11,2021,Gulf,49,39.0,64.0
2021-11-18,46,11,2021,PNW,25,,
2021-11-18,46,11,2021,Gulf,50,37.0,47.0
2021-11-25,47,11,2021,Gulf,26,21.0,29.0
2021-12-02,48,11,2021,Gulf,43,34.0,52.0
2021-12-02,48,11,2021,PNW,20,,
2021-12-09,49,12,2021,PNW,20,,
2021-12-09,49,12,2021,Gulf,40,30.0,64.0
2021-12-16,50,12,2021,PNW,21,,
2021-12-16,50,12,2021,Gulf,33,33.0,60.0
2021-12-23,51,12,2021,PNW,21,,
2021-12-23,51,12,2021,Gulf,41,28.0,52.0
2021-12-30,52,12,2021,PNW,20,,
2021-12-30,52,12,2021,Gulf,55,25.0,58.0
2022-01-06,1,1,2022,PNW,21,,
2022-01-06,1,1,2022,Gulf,47,31.0,62.0
2022-01-13,2,1,2022,PNW,23,,
2022-01-13,2,1,2022,Gulf,48,33.0,59.0
2022-01-20,3,1,2022,PNW,23,,
2022-01-20,3,1,2022,Gulf,46,38.0,56.0
2022-01-27,4,1,2022,Gulf,61,37.0,52.0
2022-01-27,4,1,2022,PNW,18,,
2022-02-03,5,1,2022,PNW,23,,
2022-02-03,5,1,2022,Gulf,40,35.0,45.0
2022-02-10,6,2,2022,PNW,22,,
2022-02-10,6,2,2022,Gulf,37,32.0,53.0
2022-02-17,7,2,2022,PNW,17,,
2022-02-17,7,2,2022,Gulf,33,39.0,48.0
2022-02-24,8,2,2022,PNW,11,,
2022-02-24,8,2,2022,Gulf,33,26.0,43.0
2022-03-03,9,2,2022,Gulf,30,33.0,38.0
2022-03-03,9,2,2022,PNW,8,,
2022-03-10,10,3,2022,PNW,10,,
2022-03-10,10,3,2022,Gulf,26,32.0,58.0
2022-03-17,11,3,2022,PNW,10,,
2022-03-17,11,3,2022,Gulf,19,34.0,59.0
2022-03-24,12,3,2022,PNW,10,,
2022-03-24,12,3,2022,Gulf,31,32.0,47.0
2022-03-31,13,3,2022,PNW,12,,
2022-03-31,13,3,2022,Gulf,33,33.0,48.0
2022-04-07,14,4,2022,PNW,7,,
2022-04-07,14,4,2022,Gulf,25,36.0,54.0
2022-04-14,15,4,2022,Gulf,34,32.0,58.0
2022-04-14,15,4,2022,PNW,12,,
2022-04-21,16,4,2022,Gulf,24,38.0,46.0
2022-04-21,16,4,2022,PNW,11,,
2022-04-28,17,4,2022,PNW,9,,
2022-04-28,17,4,2022,Gulf,25,36.0,39.0
2022-05-05,18,5,2022,PNW,11,,
2022-05-05,18,5,2022,Gulf,20,27.0,47.0
2022-05-12,19,5,2022,PNW,7,,
2022-05-12,19,5,2022,Gulf,19,32.0,50.0
2022-05-19,20,5,2022,PNW,8,,
2022-05-19,20,5,2022,Gulf,17,31.0,45.0
2022-05-26,21,5,2022,Gulf,27,26.0,36.0
2022-05-26,21,5,2022,PNW,8,,
2022-06-02,22,5,2022,PNW,9,,
2022-06-02,22,5,2022,Gulf,24,25.0,35.0
2022-06-09,23,6,2022,PNW,10,,
2022-06-09,23,6,2022,Gulf,18,32.0,38.0
2022-06-16,24,6,2022,PNW,13,,
2022-06-16,24,6,2022,Gulf,17,24.0,38.0
2022-06-23,25,6,2022,PNW,6,,
2022-06-23,25,6,2022,Gulf,16,26.0,34.0
2022-06-30,26,6,2022,PNW,5,,
2022-06-30,26,6,2022,Gulf,15,21.0,41.0
2022-07-07,27,7,2022,PNW,8,,
2022-07-07,27,7,2022,Gulf,22,18.0,35.0
2022-07-14,28,7,2022,Gulf,23,25.0,39.0
2022-07-14,28,7,2022,PNW,9,,
2022-07-21,29,7,2022,PNW,8,,
2022-07-21,29,7,2022,Gulf,14,26.0,54.0
2022-07-28,30,7,2022,PNW,9,,
2022-07-28,30,7,2022,Gulf,22,25.0,43.0
2022-08-04,31,8,2022,PNW,7,,
2022-08-04,31,8,2022,Gulf,24,32.0,32.0
2022-08-11,32,8,2022,PNW,9,,
2022-08-11,32,8,2022,Gulf,24,24.0,35.0
2022-08-18,33,8,2022,Gulf,21,26.0,32.0
2022-08-18,33,8,2022,PNW,13,,
2022-08-25,34,8,2022,PNW,12,,
2022-08-25,34,8,2022,Gulf,22,19.0,28.0
2022-09-01,35,8,2022,PNW,11,,
2022-09-01,35,8,2022,Gulf,19,22.0,33.0
2022-09-08,36,9,2022,PNW,11,,
